"type","ssvid","timestamp","shipname","callsign","lat","lon","speed"
"AIS.19","150400453",2022-06-10 02:22:06,"FUYUANYU 715",NA,-47.0255183333333,-57.8702566666667,1.4
"AIS.19","150400453",2022-03-02 06:09:12,"FUYUANYU 715",NA,-46.0200316666667,-60.2349733333333,1.2
"AIS.19","150400453",2022-04-24 16:05:12,"FUYUANYU 715",NA,-43.7214766666667,-57.9918233333333,1.2
"AIS.19","150400453",2022-06-13 04:56:45,"FUYUANYU 715",NA,-45.60056,-60.1086233333333,1.4
"AIS.19","150400453",2022-05-01 03:17:12,"FUYUANYU 715",NA,-45.8018933333333,-60.1924783333333,0.4
"AIS.19","150400453",2022-04-04 06:05:37,"FUYUANYU 715",NA,-45.9378983333333,-60.2129916666667,0.8
"AIS.19","150400453",2022-05-14 17:05:01,"FUYUANYU 715",NA,-45.4617383333333,-59.96698,1.1
"AIS.19","150400453",2022-05-24 05:45:54,"FUYUANYU 715",NA,-45.5689216666667,-59.9592966666667,0.8
"AIS.19","150400453",2022-06-30 00:23:43,"FUYUANYU 715",NA,-46.18373,-60.3653666666667,1.1
"AIS.19","150400453",2022-07-22 14:00:49,"FUYUANYU 715",NA,-44.6846183333333,-59.3558866666667,1.3
"AIS.19","150400453",2022-06-17 17:51:41,"FUYUANYU 715",NA,-46.2985583333333,-60.4038883333333,0.6
"AIS.19","150400453",2022-06-29 00:39:58,"FUYUANYU 715",NA,-45.70819,-60.1942216666667,1.2
"AIS.19","150400453",2022-06-26 21:18:45,"FUYUANYU 715",NA,-45.9054783333333,-60.1979816666667,0.7
"AIS.19","150400453",2022-06-26 06:05:43,"FUYUANYU 715",NA,-45.7253783333333,-60.164395,0.5
"AIS.19","150400453",2022-07-05 08:19:05,"FUYUANYU 715",NA,-46.1172683333333,-60.0501916666667,1.5
"AIS.19","150400453",2022-02-24 05:04:10,"FUYUANYU 715",NA,-45.6650066666667,-60.303225,0.3
"AIS.19","150400453",2022-05-08 13:07:57,"FUYUANYU 715",NA,-46.5957466666667,-60.59866,0.6
"AIS.19","150400453",2022-06-10 01:40:06,"FUYUANYU 715",NA,-47.0261566666667,-57.8744633333333,1.4
"AIS.19","150400453",2022-05-16 21:55:19,"FUYUANYU 715",NA,-45.5847033333333,-60.3264633333333,0.8
"AIS.19","150400453",2022-06-07 00:40:57,"FUYUANYU 715",NA,-45.3811216666667,-60.1095916666667,1.1
"AIS.19","150400453",2022-06-17 03:45:13,"FUYUANYU 715",NA,-46.4725233333333,-60.48697,1.1
"AIS.19","150400453",2022-07-10 06:56:54,"FUYUANYU 715",NA,-46.61343,-60.567835,0.5
"AIS.19","150400453",2022-05-19 12:39:33,"FUYUANYU 715",NA,-45.58249,-60.2074966666667,1
"AIS.19","150400453",2022-05-19 08:15:23,"FUYUANYU 715",NA,-45.65423,-60.2008133333333,1.5
"AIS.19","150400453",2022-07-06 03:26:21,"FUYUANYU 715",NA,-46.1960783333333,-60.2861466666667,0.6
"AIS.19","150400453",2022-04-19 21:56:34,"FUYUANYU 715",NA,-46.5781466666667,-60.078705,1.2
"AIS.19","150400453",2022-01-04 00:37:42,"FUYUANYU 715",NA,-45.4476633333333,-60.3111033333333,8.9
"AIS.19","150400453",2022-02-07 18:56:11,"FUYUANYU 715",NA,-45.7854333333333,-60.6782833333333,4.2
"AIS.19","150400453",2022-07-18 03:01:29,"FUYUANYU 715",NA,-45.319815,-59.6727166666667,9.8
"AIS.19","150400453",2022-05-25 12:42:08,"FUYUANYU 715",NA,-45.7838466666667,-60.1373516666667,4.8
"AIS.19","150400453",2022-07-14 18:09:47,"FUYUANYU 715",NA,-46.1709366666667,-60.2456183333333,2.2
"AIS.19","150400453",2022-03-20 19:06:44,"FUYUANYU 715",NA,-45.365745,-60.0863116666667,3.7
"AIS.19","150400453",2022-02-21 17:34:18,"FUYUANYU 715",NA,-45.5940633333333,-60.6198566666667,3.6
"AIS.19","150400453",2022-07-01 00:18:27,"FUYUANYU 715",NA,-45.984685,-60.385635,8.4
"AIS.19","150400453",2022-05-26 21:20:58,"FUYUANYU 715",NA,-45.829385,-60.1265266666667,9.9
"AIS.19","150400453",2022-07-25 12:22:53,"FUYUANYU 715",NA,-46.16234,-60.358465,0.2
"AIS.19","150400453",2022-01-04 19:50:31,"FUYUANYU 715",NA,-45.2724916666667,-60.072565,1.3
"AIS.19","150400453",2022-04-01 14:30:43,"FUYUANYU 715",NA,-45.69315,-60.1305583333333,4.4
"AIS.19","150400453",2022-04-17 02:40:27,"FUYUANYU 715",NA,-45.62653,-60.1500916666667,2.1
"AIS.19","150400453",2022-01-19 02:26:28,"FUYUANYU 715",NA,-45.392415,-60.578225,3.9
"AIS.19","150400453",2021-12-27 19:15:58,"FUYUANYU 715",NA,-45.7770066666667,-60.598175,3.6
"AIS.19","150400453",2022-01-11 14:05:47,"FUYUANYU 715",NA,-45.8709783333333,-60.5427166666667,1.6
"AIS.19","150400453",2022-05-01 12:59:55,"FUYUANYU 715",NA,-45.5617766666667,-60.0847016666667,4
"AIS.19","150400453",2022-02-12 01:32:37,"FUYUANYU 715",NA,-45.15027,-60.3179033333333,4.2
"AIS.19","150400453",2022-04-20 11:51:20,"FUYUANYU 715",NA,-46.4601883333333,-60.371785,4.3
"AIS.19","150400453",2022-07-22 15:48:53,"FUYUANYU 715",NA,-44.6702233333333,-59.344255,1.9
"AIS.19","150400453",2022-01-06 04:41:06,"FUYUANYU 715",NA,-45.2346566666667,-60.4454033333333,4.7
"AIS.19","150400453",2022-05-08 19:02:10,"FUYUANYU 715",NA,-46.52367,-60.5306733333333,1.7
"AIS.19","150400453",2022-03-03 14:00:27,"FUYUANYU 715",NA,-45.5019716666667,-60.254125,3.6
"AIS.19","150400453",2022-06-22 14:04:07,"FUYUANYU 715",NA,-46.1831033333333,-60.2465116666667,4.7
"AIS.19","150400453",2022-05-05 19:14:34,"FUYUANYU 715",NA,-45.6962083333333,-60.1110716666667,4.2
"AIS.19","150400453",2022-05-24 13:40:28,"FUYUANYU 715",NA,-45.7369833333333,-60.1338766666667,3.5
"AIS.19","150400453",2022-02-15 13:31:39,"FUYUANYU 715",NA,-45.1694916666667,-60.30903,4.7
"AIS.19","150400453",2022-01-02 01:46:46,"FUYUANYU 715",NA,-45.4057533333333,-60.3245516666667,9.2
"AIS.19","150400453",2022-07-15 16:10:57,"FUYUANYU 715",NA,-46.35792,-60.375725,3.4
"AIS.19","150400453",2022-07-13 14:01:59,"FUYUANYU 715",NA,-46.3542116666667,-60.34828,3.9
"AIS.19","150400453",2022-05-06 15:10:30,"FUYUANYU 715",NA,-46.237705,-60.225055,4.4
"AIS.19","150400453",2022-03-26 13:49:19,"FUYUANYU 715",NA,-45.18356,-60.0605633333333,4.6
"AIS.19","150400453",2022-03-20 18:36:40,"FUYUANYU 715",NA,-45.376465,-60.0817216666667,3.8
"AIS.19","150400453",2022-06-15 19:49:04,"FUYUANYU 715",NA,-45.7840766666667,-60.29827,1.9
"AIS.19","150400453",2022-06-23 19:24:39,"FUYUANYU 715",NA,-45.8767,-60.1626783333333,4.5
"AIS.19","150400453",2022-06-04 19:30:50,"FUYUANYU 715",NA,-45.6262116666667,-60.0980783333333,4.2
"AIS.19","150400453",2022-07-21 13:35:36,"FUYUANYU 715",NA,-44.4049083333333,-59.11045,6.6
"AIS.19","150400453",2022-05-30 14:50:50,"FUYUANYU 715",NA,-45.8029483333333,-60.12711,4.4
"AIS.19","150400453",2022-05-05 19:14:30,"FUYUANYU 715",NA,-45.6962083333333,-60.1110716666667,4.2
"AIS.19","150400453",2022-05-18 12:38:43,"FUYUANYU 715",NA,-45.56749,-60.2005933333333,4.1
"AIS.19","150400453",2022-04-21 14:05:37,"FUYUANYU 715",NA,-45.5972583333333,-60.08874,4.1
"AIS.19","150400453",2022-02-19 21:19:54,"FUYUANYU 715",NA,-45.5656933333333,-60.620825,4.6
"AIS.19","150400453",2022-05-06 16:04:35,"FUYUANYU 715",NA,-46.1754633333333,-60.1893683333333,4.6
"AIS.19","150400453",2022-03-24 04:43:32,"FUYUANYU 715",NA,-45.814345,-60.1820216666667,1
"AIS.19","150400453",2022-06-03 11:52:24,"FUYUANYU 715",NA,-45.954735,-60.2334716666667,1.2
"AIS.19","150400453",2022-05-14 01:16:28,"FUYUANYU 715",NA,-45.79716,-60.0121466666667,1.4
"AIS.19","150400453",2022-03-16 08:12:03,"FUYUANYU 715",NA,-45.9635583333333,-60.22134,0.4
"AIS.19","150400453",2022-01-16 03:27:04,"FUYUANYU 715",NA,-45.5052583333333,-60.6036016666667,4.2
"AIS.19","150400453",2022-02-16 04:03:38,"FUYUANYU 715",NA,-45.2030033333333,-60.3715216666667,3.3
"AIS.19","150400453",2022-02-07 18:56:13,"FUYUANYU 715",NA,-45.7854333333333,-60.6782833333333,4.2
"AIS.19","150400453",2022-07-23 16:39:31,"FUYUANYU 715",NA,-46.185485,-60.2456416666667,2.7
"AIS.19","150400453",2022-07-21 18:24:09,"FUYUANYU 715",NA,-44.89161,-59.3928933333333,7.6
"AIS.19","150400453",2022-06-04 14:18:14,"FUYUANYU 715",NA,-45.9626433333333,-60.1524883333333,4
"AIS.19","150400453",2022-01-17 20:05:59,"FUYUANYU 715",NA,-45.8614016666667,-60.676815,4
"AIS.19","150400453",2022-01-20 19:07:02,"FUYUANYU 715",NA,-45.669575,-60.588115,8.9
"AIS.19","150400453",2022-02-15 18:26:14,"FUYUANYU 715",NA,-45.1188883333333,-60.2067883333333,4.1
"AIS.19","150400453",2021-12-31 01:54:06,"FUYUANYU 715",NA,-45.45402,-60.5873916666667,3.5
"AIS.19","150400453",2022-01-25 08:05:51,"FUYUANYU 715",NA,-45.2351383333333,-60.44068,0.8
"AIS.19","150400453",2022-03-27 02:56:45,"FUYUANYU 715",NA,-45.6753116666667,-60.1573216666667,0.8
"AIS.19","150400453",2022-06-29 05:22:09,"FUYUANYU 715",NA,-45.7067233333333,-60.1956816666667,1.3
"AIS.19","150400453",2022-05-13 16:22:11,"FUYUANYU 715",NA,-45.9364033333333,-60.0859116666667,1.5
"AIS.19","150400453",2022-07-05 08:19:02,"FUYUANYU 715",NA,-46.1172683333333,-60.0501916666667,1.5
"AIS.19","150400453",2022-05-24 03:45:49,"FUYUANYU 715",NA,-45.5989583333333,-59.9679866666667,1.2
"AIS.19","150400453",2022-06-27 07:24:59,"FUYUANYU 715",NA,-45.7465516666667,-60.0982833333333,1
"AIS.19","150400453",2022-06-10 11:40:25,"FUYUANYU 715",NA,-47.0367416666667,-57.93568,0.7
"AIS.19","150400453",2022-05-28 12:23:21,"FUYUANYU 715",NA,-46.100255,-60.3387616666667,1.2
"AIS.19","150400453",2022-07-09 02:48:50,"FUYUANYU 715",NA,-46.1320866666667,-60.222175,0.7
"AIS.19","150400453",2022-03-29 05:38:15,"FUYUANYU 715",NA,-46.0554983333333,-60.248335,0.4
"AIS.19","150400453",2022-05-08 02:49:30,"FUYUANYU 715",NA,-46.647745,-60.5814366666667,0.4
"AIS.19","150400453",2022-05-27 12:04:32,"FUYUANYU 715",NA,-46.3668416666667,-60.4676033333333,0.8
"AIS.19","150400453",2022-01-26 06:49:53,"FUYUANYU 715",NA,-45.3904433333333,-60.2362383333333,1.1
"AIS.19","150400453",2022-05-31 02:52:11,"FUYUANYU 715",NA,-46.0526416666667,-60.214095,1.1
"AIS.19","150400453",2022-04-19 04:07:59,"FUYUANYU 715",NA,-46.56478,-60.0483966666667,1.1
"AIS.19","150400453",2022-06-13 23:34:07,"FUYUANYU 715",NA,-45.900435,-60.206145,0.4
"AIS.19","150400453",2022-05-10 02:28:23,"FUYUANYU 715",NA,-46.0003783333333,-60.2048916666667,0.4
"AIS.19","150400453",2022-03-04 03:55:49,"FUYUANYU 715",NA,-45.8280566666667,-60.3424883333333,0.4
"AIS.19","150400453",2022-05-08 12:13:53,"FUYUANYU 715",NA,-46.606125,-60.6042066666667,1.1
"AIS.19","150400453",2022-07-03 21:53:31,"FUYUANYU 715",NA,-46.3422933333333,-60.307465,0.9
"AIS.19","150400453",2022-07-04 19:48:32,"FUYUANYU 715",NA,-46.2979716666667,-60.1893316666667,1.3
"AIS.19","150400453",2022-06-09 16:51:47,"FUYUANYU 715",NA,-47.002325,-57.90932,1
"AIS.19","150400453",2022-07-05 08:19:03,"FUYUANYU 715",NA,-46.1172683333333,-60.0501916666667,1.5
"AIS.19","150400453",2022-06-17 01:45:09,"FUYUANYU 715",NA,-46.4755166666667,-60.47632,1.2
"AIS.19","150400453",2022-06-14 05:04:17,"FUYUANYU 715",NA,-45.9000783333333,-60.206545,0.7
"AIS.19","150400453",2022-05-03 03:21:29,"FUYUANYU 715",NA,-45.2170783333333,-59.9762183333333,1.2
"AIS.19","150400453",2022-05-24 07:58:00,"FUYUANYU 715",NA,-45.5442,-59.9339833333333,1.2
"AIS.19","150400453",2022-07-20 13:22:38,"FUYUANYU 715",NA,-44.6336466666667,-59.067475,1.2
"AIS.19","150400453",2022-07-04 05:11:57,"FUYUANYU 715",NA,-46.4612983333333,-60.4251633333333,0.7
"AIS.19","150400453",2022-05-08 02:55:28,"FUYUANYU 715",NA,-46.6478816666667,-60.58146,1.4
"AIS.19","150400453",2022-01-12 06:30:15,"FUYUANYU 715",NA,-45.71139,-60.5505333333333,0.8
"AIS.19","150400453",2022-06-15 05:47:49,"FUYUANYU 715",NA,-46.3237116666667,-60.3389366666667,0.8
"AIS.19","150400453",2022-06-13 07:32:48,"FUYUANYU 715",NA,-45.551605,-60.0997116666667,1.3
"AIS.19","150400453",2022-07-13 19:38:30,"FUYUANYU 715",NA,-46.5367916666667,-60.535255,0.2
"AIS.19","150400453",2022-07-13 19:02:29,"FUYUANYU 715",NA,-46.53695,-60.5349966666667,1.1
"AIS.19","150400453",2022-05-13 15:52:08,"FUYUANYU 715",NA,-45.941615,-60.091985,0.9
"AIS.19","150400453",2022-05-18 14:26:43,"FUYUANYU 715",NA,-45.5854516666667,-60.2007116666667,0.9
"AIS.19","150400453",2022-01-30 20:25:08,"FUYUANYU 715",NA,-45.917945,-60.3662583333333,1.3
"AIS.19","150400453",2022-01-26 03:55:44,"FUYUANYU 715",NA,-45.41992,-60.260105,0.5
"AIS.19","150400453",2022-04-27 12:15:09,"FUYUANYU 715",NA,-45.8025933333333,-60.11853,1.5
"AIS.19","150400453",2022-01-11 00:05:17,"FUYUANYU 715",NA,-45.9816833333333,-60.5509316666667,1.2
"AIS.19","150400453",2022-02-25 05:06:32,"FUYUANYU 715",NA,-45.841825,-60.2476666666667,1.4
"AIS.19","150400453",2022-01-30 02:48:01,"FUYUANYU 715",NA,-45.559945,-60.33123,8.9
"AIS.19","150400453",2022-05-15 12:53:40,"FUYUANYU 715",NA,-45.03429,-60.0882716666667,3.9
"AIS.19","150400453",2021-12-31 12:31:17,"FUYUANYU 715",NA,-45.2214733333333,-60.3447383333333,4.4
"AIS.19","150400453",2022-06-28 18:45:41,"FUYUANYU 715",NA,-45.5653716666667,-60.1079566666667,1.6
"AIS.19","150400453",2022-05-28 13:23:24,"FUYUANYU 715",NA,-46.0795916666667,-60.3427783333333,1.6
"AIS.19","150400453",2022-02-07 03:42:03,"FUYUANYU 715",NA,-45.399765,-60.5702316666667,4.6
"AIS.19","150400453",2022-04-10 11:44:38,"FUYUANYU 715",NA,-45.8573166666667,-60.14766,3.2
"AIS.19","150400453",2022-06-16 20:38:57,"FUYUANYU 715",NA,-46.4283683333333,-60.4236066666667,7.6
"AIS.19","150400453",2022-07-05 12:49:19,"FUYUANYU 715",NA,-46.0484183333333,-60.1776433333333,8.1
"AIS.19","150400453",2022-05-03 17:22:34,"FUYUANYU 715",NA,-45.50429,-60.0749866666667,3.6
"AIS.19","150400453",2022-06-03 05:52:14,"FUYUANYU 715",NA,-46.0576266666667,-60.25685,1.6
"AIS.19","150400453",2022-02-26 13:27:04,"FUYUANYU 715",NA,-45.3835816666667,-60.092695,3.5
"AIS.19","150400453",2021-12-26 19:32:03,"FUYUANYU 715",NA,-45.376315,-60.4953683333333,0.2
"AIS.19","150400453",2021-12-23 01:43:43,"FUYUANYU 715",NA,-45.4854033333333,-60.4192433333333,0.4
"AIS.19","150400453",2022-06-09 16:39:43,"FUYUANYU 715",NA,-47.0016983333333,-57.9103666666667,1.3
"AIS.19","150400453",2022-02-28 16:27:09,"FUYUANYU 715",NA,-46.0454183333333,-59.24598,2
"AIS.19","150400453",2022-02-14 14:58:56,"FUYUANYU 715",NA,-45.4066566666667,-60.5777033333333,4.9
"AIS.19","150400453",2022-05-18 12:50:37,"FUYUANYU 715",NA,-45.5849283333333,-60.1998666666667,6.6
"AIS.19","150400453",2022-06-14 13:04:48,"FUYUANYU 715",NA,-46.0658266666667,-60.204875,3.4
"AIS.19","150400453",2022-04-16 11:20:41,"FUYUANYU 715",NA,-45.53872,-60.11814,8.1
"AIS.19","150400453",2022-06-26 12:00:05,"FUYUANYU 715",NA,-45.8263983333333,-60.157085,3.8
"AIS.19","150400453",2022-04-24 13:23:08,"FUYUANYU 715",NA,-43.7400133333333,-58.0307416666667,1.8
"AIS.19","150400453",2022-03-19 13:32:54,"FUYUANYU 715",NA,-45.6192233333333,-60.1281766666667,4.6
"AIS.19","150400453",2022-01-07 10:50:36,"FUYUANYU 715",NA,-45.1565933333333,-60.3327716666667,4.4
"AIS.19","150400453",2022-01-15 17:25:58,"FUYUANYU 715",NA,-45.8142366666667,-60.67311,4.2
"AIS.19","150400453",2022-05-30 21:39:48,"FUYUANYU 715",NA,-45.8008566666667,-60.21829,6.4
"AIS.19","150400453",2022-01-08 05:46:46,"FUYUANYU 715",NA,-45.3572633333333,-60.5661166666667,4.1
"AIS.19","150400453",2022-05-01 12:17:46,"FUYUANYU 715",NA,-45.6111366666667,-60.0973816666667,4.3
"AIS.19","150400453",2022-07-22 18:55:00,"FUYUANYU 715",NA,-44.6367583333333,-59.327745,1.9
"AIS.19","150400453",2021-12-29 12:02:31,"FUYUANYU 715",NA,-45.1923933333333,-60.32086,4.3
"AIS.19","150400453",2022-05-26 21:03:01,"FUYUANYU 715",NA,-45.879415,-60.13636,10.3
"AIS.19","150400453",2022-01-25 03:05:11,"FUYUANYU 715",NA,-45.3339616666667,-60.5585933333333,4.3
"AIS.19","150400453",2022-05-11 20:25:57,"FUYUANYU 715",NA,-45.4114216666667,-60.08047,8.7
"AIS.19","150400453",2022-05-01 09:35:24,"FUYUANYU 715",NA,-45.8027533333333,-60.1897933333333,5.6
"AIS.19","150400453",2022-05-02 18:39:01,"FUYUANYU 715",NA,-45.413335,-60.06511,4.2
"AIS.19","150400453",2022-01-28 04:41:50,"FUYUANYU 715",NA,-45.2677666666667,-60.464475,3.4
"AIS.19","150400453",2022-05-28 17:35:51,"FUYUANYU 715",NA,-45.9355,-60.148905,4.3
"AIS.19","150400453",2022-03-03 13:00:15,"FUYUANYU 715",NA,-45.5584366666667,-60.2721733333333,3.5
"AIS.19","150400453",2022-06-18 03:03:57,"FUYUANYU 715",NA,-46.21387,-60.2402683333333,1.6
"AIS.19","150400453",2022-06-04 11:35:53,"FUYUANYU 715",NA,-46.1034216666667,-60.1864616666667,2.9
"AIS.19","150400453",2022-01-09 13:20:16,"FUYUANYU 715",NA,-45.2534416666667,-60.483715,4.8
"AIS.19","150400453",2022-04-18 12:06:35,"FUYUANYU 715",NA,-45.2250366666667,-60.0147866666667,7.5
"AIS.19","150400453",2022-02-13 19:02:25,"FUYUANYU 715",NA,-45.2314716666667,-60.3572166666667,4.2
"AIS.19","150400453",2022-07-18 19:08:59,"FUYUANYU 715",NA,-44.9753566666667,-58.9820383333333,7.4
"AIS.19","150400453",2022-04-30 18:10:28,"FUYUANYU 715",NA,-45.3454716666667,-60.0564133333333,3.7
"AIS.19","150400453",2022-05-09 14:33:26,"FUYUANYU 715",NA,-46.3422883333333,-60.2758083333333,4.5
"AIS.19","150400453",2022-01-13 18:22:03,"FUYUANYU 715",NA,-45.8104166666667,-60.6408716666667,4.3
"AIS.19","150400453",2022-04-01 14:30:41,"FUYUANYU 715",NA,-45.69315,-60.1305583333333,4.4
"AIS.19","150400453",2022-07-09 16:13:48,"FUYUANYU 715",NA,-46.29976,-60.3002016666667,3.9
"AIS.19","150400453",2022-03-12 05:01:57,"FUYUANYU 715",NA,-45.7636083333333,-60.2255733333333,6
"AIS.19","150400453",2022-05-08 14:49:59,"FUYUANYU 715",NA,-46.57613,-60.58263,2.1
"AIS.19","150400453",2022-07-04 11:48:14,"FUYUANYU 715",NA,-46.3870866666667,-60.3305383333333,1.8
"AIS.19","150400453",2022-07-09 18:08:08,"FUYUANYU 715",NA,-46.40755,-60.3664316666667,4
"AIS.19","150400453",2022-05-04 08:53:24,"FUYUANYU 715",NA,-45.5455433333333,-60.0968333333333,1.7
"AIS.19","150400453",2022-04-03 13:58:25,"FUYUANYU 715",NA,-46.1148266666667,-60.212425,4.1
"AIS.19","150400453",2022-05-25 03:17:26,"FUYUANYU 715",NA,-45.75139,-60.0947333333333,2.1
"AIS.19","150400453",2022-04-21 18:30:10,"FUYUANYU 715",NA,-45.3044366666667,-60.032825,4.3
"AIS.19","150400453",2022-04-08 19:05:07,"FUYUANYU 715",NA,-45.1322583333333,-60.0112733333333,4.2
"AIS.19","150400453",2022-05-07 19:07:01,"FUYUANYU 715",NA,-46.6033033333333,-60.446665,3.3
"AIS.19","150400453",2022-01-16 03:45:10,"FUYUANYU 715",NA,-45.5257983333333,-60.6069,3.9
"AIS.19","150400453",2022-04-05 11:56:37,"FUYUANYU 715",NA,-45.7130066666667,-60.122825,4.5
"AIS.19","150400453",2022-01-02 00:52:40,"FUYUANYU 715",NA,-45.2716966666667,-60.33078,8.9
"AIS.19","150400453",2022-01-10 03:39:21,"FUYUANYU 715",NA,-45.7703933333333,-60.5342266666667,1
"AIS.19","150400453",2022-07-19 21:16:07,"FUYUANYU 715",NA,-44.906645,-59.14932,1.5
"AIS.19","150400453",2022-03-04 03:55:45,"FUYUANYU 715",NA,-45.8280566666667,-60.3424883333333,0.4
"AIS.19","150400453",2022-05-30 17:57:18,"FUYUANYU 715",NA,-45.58119,-60.0828183333333,4.6
"AIS.19","150400453",2022-06-15 18:00:59,"FUYUANYU 715",NA,-45.80866,-60.2736483333333,3.4
"AIS.19","150400453",2022-05-23 11:26:55,"FUYUANYU 715",NA,-46.0819633333333,-60.2044933333333,4.3
"AIS.19","150400453",2022-05-24 13:28:26,"FUYUANYU 715",NA,-45.7259116666667,-60.132855,3.3
"AIS.19","150400453",2022-01-22 16:28:38,"FUYUANYU 715",NA,-45.4264766666667,-60.5364166666667,8.8
"AIS.19","150400453",2022-05-15 18:36:21,"FUYUANYU 715",NA,-45.5450933333333,-60.2719216666667,6.6
"AIS.19","150400453",2022-06-29 11:28:27,"FUYUANYU 715",NA,-45.76971,-60.1463816666667,3.5
"AIS.19","150400453",2022-06-20 14:24:46,"FUYUANYU 715",NA,-45.9235333333333,-60.16672,2.6
"AIS.19","150400453",2022-05-30 16:33:06,"FUYUANYU 715",NA,-45.6801666666667,-60.10812,4.3
"AIS.19","150400453",2021-12-21 17:41:06,"FUYUANYU 715",NA,-45.2655583333333,-60.4989316666667,3.6
"AIS.19","150400453",2022-06-24 03:13:18,"FUYUANYU 715",NA,-46.251075,-60.2948433333333,0.9
"AIS.19","150400453",2021-12-20 01:02:07,"FUYUANYU 715",NA,-45.51348,-60.3809433333333,0.9
"AIS.19","150400453",2022-05-18 16:50:51,"FUYUANYU 715",NA,-45.5857233333333,-60.201755,1
"AIS.19","150400453",2022-05-19 13:45:42,"FUYUANYU 715",NA,-45.56902,-60.20951,1
"AIS.19","150400453",2022-05-18 18:14:53,"FUYUANYU 715",NA,-45.5858166666667,-60.202005,0.6
"AIS.19","150400453",2022-07-19 13:15:52,"FUYUANYU 715",NA,-45.0138,-59.2017166666667,1.5
"AIS.19","150400453",2022-07-19 07:27:39,"FUYUANYU 715",NA,-45.0892483333333,-59.210295,0.6
