"type","ssvid","timestamp","shipname","callsign","lat","lon","speed"
"AIS.19","150400453",2022-06-30 05:47:55,"FUYUANYU 715",NA,-46.094055,-60.3461783333333,1.2
"AIS.19","150400453",2022-05-05 00:24:59,"FUYUANYU 715",NA,-46.2408133333333,-60.3097833333333,1.2
"AIS.19","150400453",2022-06-01 06:36:23,"FUYUANYU 715",NA,-45.5013466666667,-60.15549,0.7
"AIS.19","150400453",2022-05-10 03:58:27,"FUYUANYU 715",NA,-46.00044,-60.2046366666667,0.1
"AIS.19","150400453",2021-12-30 05:40:34,"FUYUANYU 715",NA,-45.3914766666667,-60.3944966666667,0.4
"AIS.19","150400453",2022-07-13 18:26:25,"FUYUANYU 715",NA,-46.5369783333333,-60.53505,1.1
"AIS.19","150400453",2022-05-08 08:25:43,"FUYUANYU 715",NA,-46.64783,-60.5812266666667,1.3
"AIS.19","150400453",2022-01-11 19:05:54,"FUYUANYU 715",NA,-45.8215783333333,-60.57054,0.8
"AIS.19","150400453",2022-02-18 06:58:03,"FUYUANYU 715",NA,-45.5548016666667,-60.2763383333333,1.1
"AIS.19","150400453",2022-06-17 03:15:12,"FUYUANYU 715",NA,-46.4746416666667,-60.4767983333333,1.1
"AIS.19","150400453",2022-06-19 06:58:54,"FUYUANYU 715",NA,-45.8977416666667,-60.1930166666667,1
"AIS.19","150400453",2022-06-27 04:06:55,"FUYUANYU 715",NA,-45.810625,-60.1114366666667,1.5
"AIS.19","150400453",2022-01-12 00:42:03,"FUYUANYU 715",NA,-45.7554016666667,-60.5487633333333,1.2
"AIS.19","150400453",2022-03-04 03:43:49,"FUYUANYU 715",NA,-45.8280533333333,-60.3423833333333,0.7
"AIS.19","150400453",2022-06-30 18:36:16,"FUYUANYU 715",NA,-45.94086,-60.4096983333333,0.7
"AIS.19","150400453",2022-01-04 11:38:21,"FUYUANYU 715",NA,-45.4539866666667,-60.05013,1.4
"AIS.19","150400453",2022-06-26 17:12:35,"FUYUANYU 715",NA,-45.928815,-60.2342916666667,0.6
"AIS.19","150400453",2022-04-03 02:03:47,"FUYUANYU 715",NA,-46.4180366666667,-60.3348666666667,1.2
"AIS.19","150400453",2022-01-24 07:57:08,"FUYUANYU 715",NA,-45.297325,-60.4749033333333,0.7
"AIS.19","150400453",2022-06-26 06:11:48,"FUYUANYU 715",NA,-45.7254083333333,-60.16439,0.7
"AIS.19","150400453",2022-06-04 03:17:42,"FUYUANYU 715",NA,-46.144265,-60.2390616666667,0.8
"AIS.19","150400453",2022-05-31 06:28:15,"FUYUANYU 715",NA,-45.9886183333333,-60.199275,1.1
"AIS.19","150400453",2022-04-18 03:48:08,"FUYUANYU 715",NA,-44.9791916666667,-60.051685,0.9
"AIS.19","150400453",2022-03-02 07:21:15,"FUYUANYU 715",NA,-46.0197116666667,-60.2354166666667,1.3
"AIS.19","150400453",2022-07-03 04:58:06,"FUYUANYU 715",NA,-45.901055,-60.1885233333333,0.4
"AIS.19","150400453",2022-05-25 08:41:39,"FUYUANYU 715",NA,-45.627795,-60.091345,1.1
"AIS.19","150400453",2022-06-30 17:24:12,"FUYUANYU 715",NA,-45.9449966666667,-60.396745,0.9
"AIS.19","150400453",2022-01-14 06:10:49,"FUYUANYU 715",NA,-45.604925,-60.4533183333333,0.9
"AIS.19","150400453",2022-06-10 00:46:03,"FUYUANYU 715",NA,-47.0263383333333,-57.8777666666667,1.3
"AIS.19","150400453",2022-06-29 08:16:18,"FUYUANYU 715",NA,-45.706885,-60.19607,1.3
"AIS.19","150400453",2022-01-21 02:25:34,"FUYUANYU 715",NA,-45.5764366666667,-60.4003933333333,0.5
"AIS.19","150400453",2022-02-28 12:15:03,"FUYUANYU 715",NA,-46.137715,-59.275625,1.5
"AIS.19","150400453",2022-06-09 20:33:52,"FUYUANYU 715",NA,-47.0136833333333,-57.892085,0.6
"AIS.19","150400453",2022-05-03 06:21:39,"FUYUANYU 715",NA,-45.1635233333333,-59.9304616666667,1.2
"AIS.19","150400453",2022-05-28 12:47:22,"FUYUANYU 715",NA,-46.0918833333333,-60.3400516666667,1.2
"AIS.19","150400453",2022-06-01 19:01:41,"FUYUANYU 715",NA,-45.945575,-60.1564716666667,3.5
"AIS.19","150400453",2022-03-29 23:09:42,"FUYUANYU 715",NA,-45.5720566666667,-59.987945,2.1
"AIS.19","150400453",2022-01-20 15:36:45,"FUYUANYU 715",NA,-45.507645,-60.5947483333333,4.4
"AIS.19","150400453",2022-05-11 13:01:08,"FUYUANYU 715",NA,-45.8928783333333,-60.152165,4.5
"AIS.19","150400453",2021-12-27 06:44:49,"FUYUANYU 715",NA,-45.2110333333333,-60.2836283333333,4.6
"AIS.19","150400453",2022-02-14 15:04:58,"FUYUANYU 715",NA,-45.398835,-60.57459,4.9
"AIS.19","150400453",2022-03-25 14:29:05,"FUYUANYU 715",NA,-45.15123,-60.0579983333333,4.4
"AIS.19","150400453",2022-05-04 12:29:45,"FUYUANYU 715",NA,-45.8248266666667,-60.12795,3.4
"AIS.19","150400453",2022-07-20 19:34:47,"FUYUANYU 715",NA,-44.5185566666667,-59.033745,1.6
"AIS.19","150400453",2022-05-25 06:53:33,"FUYUANYU 715",NA,-45.6677783333333,-60.0824083333333,1.7
"AIS.19","150400453",2022-06-14 03:52:14,"FUYUANYU 715",NA,-45.9001283333333,-60.2065416666667,0.8
"AIS.19","150400453",2022-07-09 08:43:04,"FUYUANYU 715",NA,-46.07841,-60.20168,0.8
"AIS.19","150400453",2022-07-08 05:53:12,"FUYUANYU 715",NA,-46.6383366666667,-60.6572116666667,1.1
"AIS.19","150400453",2022-07-21 01:59:02,"FUYUANYU 715",NA,-44.385055,-59.0305833333333,1.1
"AIS.19","150400453",2022-05-01 15:24:13,"FUYUANYU 715",NA,-45.3911366666667,-60.0547966666667,4.4
"AIS.19","150400453",2022-01-03 08:36:01,"FUYUANYU 715",NA,-45.3657183333333,-60.2065883333333,5.9
"AIS.19","150400453",2022-07-02 12:57:01,"FUYUANYU 715",NA,-46.1144383333333,-60.2324283333333,4.6
"AIS.19","150400453",2022-03-17 20:52:51,"FUYUANYU 715",NA,-45.8154416666667,-59.9812333333333,7.2
"AIS.19","150400453",2022-07-10 13:27:22,"FUYUANYU 715",NA,-46.5045483333333,-60.45238,1.6
"AIS.19","150400453",2022-06-02 16:56:59,"FUYUANYU 715",NA,-45.5135833333333,-60.0797316666667,4.3
"AIS.19","150400453",2022-03-02 19:28:29,"FUYUANYU 715",NA,-45.4352966666667,-60.15539,4.3
"AIS.19","150400453",2022-04-02 04:56:47,"FUYUANYU 715",NA,-46.3821766666667,-60.248555,8.4
"AIS.19","150400453",2022-02-01 19:51:39,"FUYUANYU 715",NA,-45.0898066666667,-60.2377483333333,4.5
"AIS.19","150400453",2022-03-13 20:23:33,"FUYUANYU 715",NA,-45.27823,-60.0620066666667,4.4
"AIS.19","150400453",2022-07-15 17:23:07,"FUYUANYU 715",NA,-46.40321,-60.4569116666667,8.5
"AIS.19","150400453",2022-05-03 10:21:42,"FUYUANYU 715",NA,-45.0726383333333,-59.898565,1.9
"AIS.19","150400453",2022-04-01 23:32:05,"FUYUANYU 715",NA,-45.63188,-60.1756183333333,2.9
"AIS.19","150400453",2021-12-29 06:19:57,"FUYUANYU 715",NA,-45.1261333333333,-60.2361,3.9
"AIS.19","150400453",2022-06-09 04:14:27,"FUYUANYU 715",NA,-46.1481316666667,-59.60344,9.1
"AIS.19","150400453",2022-07-20 01:10:15,"FUYUANYU 715",NA,-44.8399116666667,-59.1131883333333,2.1
"AIS.19","150400453",2022-05-11 13:55:15,"FUYUANYU 715",NA,-45.8267266666667,-60.1405133333333,4.4
"AIS.19","150400453",2022-06-22 13:03:58,"FUYUANYU 715",NA,-46.255675,-60.26942,4.5
"AIS.19","150400453",2022-07-21 17:42:04,"FUYUANYU 715",NA,-44.8087033333333,-59.3750783333333,6.9
"AIS.19","150400453",2021-12-21 16:04:55,"FUYUANYU 715",NA,-45.204835,-60.4045566666667,3.4
"AIS.19","150400453",2022-06-18 16:04:23,"FUYUANYU 715",NA,-45.9857533333333,-60.2103066666667,1.8
"AIS.19","150400453",2022-01-25 04:17:20,"FUYUANYU 715",NA,-45.4122,-60.5674666666667,3.9
"AIS.19","150400453",2022-06-06 08:33:18,"FUYUANYU 715",NA,-45.8533983333333,-60.18606,1.6
"AIS.19","150400453",2021-12-29 18:57:23,"FUYUANYU 715",NA,-45.60756,-60.5915066666667,3.7
"AIS.19","150400453",2022-06-23 14:42:04,"FUYUANYU 715",NA,-46.2173533333333,-60.2565483333333,4.6
"AIS.19","150400453",2022-05-03 17:16:31,"FUYUANYU 715",NA,-45.4984,-60.0740933333333,3.8
"AIS.19","150400453",2022-03-02 04:21:03,"FUYUANYU 715",NA,-45.9240733333333,-60.1898433333333,8.3
"AIS.19","150400453",2022-05-05 16:20:08,"FUYUANYU 715",NA,-45.9045516666667,-60.1317666666667,4.3
"AIS.19","150400453",2022-05-05 12:49:48,"FUYUANYU 715",NA,-46.1480933333333,-60.2004533333333,4.2
"AIS.19","150400453",2022-01-19 04:20:39,"FUYUANYU 715",NA,-45.2786716666667,-60.5053883333333,4
"AIS.19","150400453",2022-06-15 20:55:06,"FUYUANYU 715",NA,-45.7470883333333,-60.3217933333333,3.8
"AIS.19","150400453",2022-06-16 20:08:56,"FUYUANYU 715",NA,-46.3782,-60.367715,7.5
"AIS.19","150400453",2022-06-17 11:21:27,"FUYUANYU 715",NA,-46.3452383333333,-60.4200033333333,2.2
"AIS.19","150400453",2022-02-22 02:53:31,"FUYUANYU 715",NA,-45.6637533333333,-60.45688,3.8
"AIS.19","150400453",2022-06-01 12:54:55,"FUYUANYU 715",NA,-45.6174416666667,-60.0938233333333,3.6
"AIS.19","150400453",2022-01-24 03:26:36,"FUYUANYU 715",NA,-45.5099583333333,-60.6203266666667,3.8
"AIS.19","150400453",2022-07-13 19:02:28,"FUYUANYU 715",NA,-46.5369483333333,-60.53499,1
"AIS.19","150400453",2022-01-31 16:01:50,"FUYUANYU 715",NA,-45.7195833333333,-60.25322,1.5
"AIS.19","150400453",2022-07-04 14:24:19,"FUYUANYU 715",NA,-46.3585466666667,-60.2893033333333,1.4
"AIS.19","150400453",2022-02-05 07:37:24,"FUYUANYU 715",NA,-45.3118083333333,-60.3713033333333,0.4
"AIS.19","150400453",2021-12-20 08:44:27,"FUYUANYU 715",NA,-45.4507333333333,-60.4824066666667,9.6
"AIS.19","150400453",2022-07-13 16:20:12,"FUYUANYU 715",NA,-46.4731733333333,-60.4604866666667,4
"AIS.19","150400453",2022-06-11 18:13:24,"FUYUANYU 715",NA,-45.4772083333333,-60.0688583333333,4.2
"AIS.19","150400453",2022-06-25 15:34:54,"FUYUANYU 715",NA,-45.99307,-60.1938466666667,4.4
"AIS.19","150400453",2022-06-10 21:47:08,"FUYUANYU 715",NA,-46.7657483333333,-58.6773316666667,9.3
"AIS.19","150400453",2022-01-03 21:25:28,"FUYUANYU 715",NA,-45.2628633333333,-60.4164633333333,4.6
"AIS.19","150400453",2021-12-25 12:23:40,"FUYUANYU 715",NA,-45.4065366666667,-60.5656966666667,4
"AIS.19","150400453",2022-01-27 19:22:35,"FUYUANYU 715",NA,-45.2530716666667,-60.47387,4.2
"AIS.19","150400453",2022-03-27 03:14:49,"FUYUANYU 715",NA,-45.6751216666667,-60.15804,0.9
"AIS.19","150400453",2022-04-24 10:05:04,"FUYUANYU 715",NA,-43.7556416666667,-58.0791633333333,0.9
"AIS.19","150400453",2022-06-19 03:04:46,"FUYUANYU 715",NA,-45.8981666666667,-60.192595,1.3
"AIS.19","150400453",2022-03-23 04:29:14,"FUYUANYU 715",NA,-45.83783,-60.19762,0.6
"AIS.19","150400453",2022-05-03 06:21:35,"FUYUANYU 715",NA,-45.1635233333333,-59.9304616666667,1.2
"AIS.19","150400453",2022-06-23 00:59:10,"FUYUANYU 715",NA,-46.4538333333333,-60.4254383333333,1
"AIS.19","150400453",2022-05-18 02:02:19,"FUYUANYU 715",NA,-45.5580883333333,-60.2294016666667,0.3
"AIS.19","150400453",2022-01-04 02:49:55,"FUYUANYU 715",NA,-45.6093983333333,-60.1051316666667,0.6
"AIS.19","150400453",2022-06-01 05:12:23,"FUYUANYU 715",NA,-45.5014333333333,-60.155295,0.6
"AIS.19","150400453",2022-07-20 21:16:56,"FUYUANYU 715",NA,-44.480725,-59.029155,1.4
"AIS.19","150400453",2022-06-30 20:12:18,"FUYUANYU 715",NA,-45.9385083333333,-60.425235,0.8
"AIS.19","150400453",2022-07-02 05:20:20,"FUYUANYU 715",NA,-46.2834,-60.3377833333333,0.8
"AIS.19","150400453",2022-02-08 08:09:19,"FUYUANYU 715",NA,-46.06306,-60.4378433333333,0.9
"AIS.19","150400453",2022-01-11 03:45:45,"FUYUANYU 715",NA,-45.9806583333333,-60.549845,0.8
"AIS.19","150400453",2022-04-23 11:04:23,"FUYUANYU 715",NA,-43.6690016666667,-58.2203166666667,0.9
"AIS.19","150400453",2022-02-01 05:32:12,"FUYUANYU 715",NA,-45.6219983333333,-60.3167633333333,0.5
"AIS.19","150400453",2022-03-15 08:27:17,"FUYUANYU 715",NA,-45.5084533333333,-60.1486533333333,0.6
"AIS.19","150400453",2022-05-19 16:27:44,"FUYUANYU 715",NA,-45.5691416666667,-60.2103233333333,0.6
"AIS.19","150400453",2022-05-09 07:50:32,"FUYUANYU 715",NA,-46.36648,-60.5199966666667,1.2
"AIS.19","150400453",2022-05-03 06:21:37,"FUYUANYU 715",NA,-45.1635233333333,-59.9304616666667,1.2
"AIS.19","150400453",2022-05-29 19:13:39,"FUYUANYU 715",NA,-46.107465,-60.2894416666667,1.2
"AIS.19","150400453",2022-06-12 03:01:44,"FUYUANYU 715",NA,-45.4046133333333,-60.1151783333333,0.7
"AIS.19","150400453",2022-04-15 19:26:00,"FUYUANYU 715",NA,-45.6109533333333,-60.11542,1
"AIS.19","150400453",2022-07-21 19:12:14,"FUYUANYU 715",NA,-44.936715,-59.37359,1.5
"AIS.19","150400453",2022-07-22 11:36:48,"FUYUANYU 715",NA,-44.7004416666667,-59.3630733333333,1.5
"AIS.19","150400453",2022-06-17 17:51:42,"FUYUANYU 715",NA,-46.2985583333333,-60.4038883333333,0.6
"AIS.19","150400453",2022-06-14 03:28:15,"FUYUANYU 715",NA,-45.9001683333333,-60.2064983333333,1.2
"AIS.19","150400453",2022-01-31 11:37:36,"FUYUANYU 715",NA,-45.7803583333333,-60.2715883333333,1.4
"AIS.19","150400453",2022-06-10 03:46:09,"FUYUANYU 715",NA,-47.023875,-57.8651216666667,1.4
"AIS.19","150400453",2022-04-08 04:51:38,"FUYUANYU 715",NA,-45.8761266666667,-60.18111,0.4
"AIS.19","150400453",2022-06-26 02:59:39,"FUYUANYU 715",NA,-45.7249766666667,-60.165,1.1
"AIS.19","150400453",2022-07-20 07:10:22,"FUYUANYU 715",NA,-44.7344683333333,-59.0880216666667,1.3
"AIS.19","150400453",2022-02-24 08:04:14,"FUYUANYU 715",NA,-45.6650316666667,-60.303815,0.2
"AIS.19","150400453",2022-04-22 07:25:13,"FUYUANYU 715",NA,-45.8517483333333,-60.19967,1.1
"AIS.19","150400453",2022-06-13 01:02:41,"FUYUANYU 715",NA,-45.6735066666667,-60.1384733333333,1.1
"AIS.19","150400453",2022-06-05 01:49:17,"FUYUANYU 715",NA,-45.811125,-60.1799016666667,1.3
"AIS.19","150400453",2022-07-19 07:33:43,"FUYUANYU 715",NA,-45.087825,-59.2099966666667,1
"AIS.19","150400453",2022-06-14 20:41:35,"FUYUANYU 715",NA,-46.3237433333333,-60.3390666666667,0.6
"AIS.19","150400453",2022-07-19 07:27:40,"FUYUANYU 715",NA,-45.0892483333333,-59.210295,0.6
"AIS.19","150400453",2022-03-21 21:32:16,"FUYUANYU 715",NA,-45.7918833333333,-59.831185,1.4
"AIS.19","150400453",2022-01-05 05:38:47,"FUYUANYU 715",NA,-45.0893,-60.0131816666667,1.4
"AIS.19","150400453",2022-06-21 04:13:48,"FUYUANYU 715",NA,-46.2273083333333,-60.3085133333333,4.3
"AIS.19","150400453",2022-04-07 10:07:06,"FUYUANYU 715",NA,-45.7441583333333,-60.1256416666667,4.6
"AIS.19","150400453",2022-01-23 11:36:47,"FUYUANYU 715",NA,-45.5669633333333,-60.59942,4.1
"AIS.19","150400453",2022-07-06 18:45:40,"FUYUANYU 715",NA,-46.5496216666667,-60.480515,3.8
"AIS.19","150400453",2022-06-14 13:16:49,"FUYUANYU 715",NA,-46.0770183333333,-60.2097083333333,3.4
"AIS.19","150400453",2022-04-19 14:26:20,"FUYUANYU 715",NA,-46.5487083333333,-60.055835,1.8
"AIS.19","150400453",2022-03-20 17:18:27,"FUYUANYU 715",NA,-45.2974116666667,-60.0729816666667,3.9
"AIS.19","150400453",2022-07-08 16:48:17,"FUYUANYU 715",NA,-46.3274216666667,-60.3016283333333,3.9
"AIS.19","150400453",2021-12-29 13:08:35,"FUYUANYU 715",NA,-45.256175,-60.3880533333333,4.3
"AIS.19","150400453",2022-01-16 18:34:42,"FUYUANYU 715",NA,-45.8020016666667,-60.4535083333333,1.8
"AIS.19","150400453",2022-03-06 10:55:26,"FUYUANYU 715",NA,-45.5839166666667,-60.134365,3.6
"AIS.19","150400453",2022-05-18 11:08:33,"FUYUANYU 715",NA,-45.558785,-60.2321883333333,0.4
"AIS.19","150400453",2022-05-19 13:45:42,"FUYUANYU 715",NA,-45.5690233333333,-60.209505,0.8
"AIS.19","150400453",2022-04-26 06:30:17,"FUYUANYU 715",NA,-43.74271,-57.7682916666667,1.3
"AIS.19","150400453",2021-12-23 17:08:50,"FUYUANYU 715",NA,-45.1783033333333,-60.2900633333333,1.3
"AIS.19","150400453",2022-01-08 09:35:17,"FUYUANYU 715",NA,-45.5581916666667,-60.5944316666667,9
"AIS.19","150400453",2022-07-05 18:49:56,"FUYUANYU 715",NA,-46.3071716666667,-60.3322366666667,7.2
"AIS.19","150400453",2022-06-04 18:48:49,"FUYUANYU 715",NA,-45.6716883333333,-60.10646,4
"AIS.19","150400453",2022-05-20 14:28:29,"FUYUANYU 715",NA,-45.5734416666667,-60.1967383333333,2
"AIS.19","150400453",2022-07-20 17:58:46,"FUYUANYU 715",NA,-44.5494916666667,-59.0431016666667,1.6
"AIS.19","150400453",2022-03-29 13:39:02,"FUYUANYU 715",NA,-45.732665,-60.1414366666667,4.4
"AIS.19","150400453",2022-05-28 13:23:25,"FUYUANYU 715",NA,-46.0795916666667,-60.3427783333333,1.6
"AIS.19","150400453",2022-01-08 04:58:45,"FUYUANYU 715",NA,-45.3139716666667,-60.5153766666667,4.1
"AIS.19","150400453",2022-05-09 03:44:28,"FUYUANYU 715",NA,-46.3938466666667,-60.5599216666667,2.1
"AIS.19","150400453",2022-06-16 19:44:52,"FUYUANYU 715",NA,-46.3386833333333,-60.3232783333333,7.3
"AIS.19","150400453",2022-06-05 19:44:35,"FUYUANYU 715",NA,-45.56201,-60.0870766666667,3.6
"AIS.19","150400453",2022-01-10 14:52:15,"FUYUANYU 715",NA,-45.6102033333333,-60.6131966666667,4.3
"AIS.19","150400453",2022-01-01 02:50:16,"FUYUANYU 715",NA,-45.3090616666667,-60.52571,4
"AIS.19","150400453",2022-07-08 12:29:36,"FUYUANYU 715",NA,-46.5771083333333,-60.5023533333333,4.2
"AIS.19","150400453",2022-04-12 15:07:06,"FUYUANYU 715",NA,-45.51814,-60.0858566666667,4.4
"AIS.19","150400453",2022-07-21 11:59:24,"FUYUANYU 715",NA,-44.2557566666667,-59.000645,6.7
"AIS.19","150400453",2022-03-11 11:23:44,"FUYUANYU 715",NA,-45.3489166666667,-60.0546466666667,5.6
"AIS.19","150400453",2022-01-05 13:15:25,"FUYUANYU 715",NA,-45.2464066666667,-60.46562,4
"AIS.19","150400453",2022-03-27 14:03:44,"FUYUANYU 715",NA,-45.297165,-60.0653516666667,4.8
"AIS.19","150400453",2022-06-19 12:53:10,"FUYUANYU 715",NA,-45.989785,-60.1886883333333,3.3
"AIS.19","150400453",2022-07-08 13:41:47,"FUYUANYU 715",NA,-46.5102633333333,-60.43571,4
"AIS.19","150400453",2022-07-18 07:49:59,"FUYUANYU 715",NA,-44.81842,-58.9199133333333,9.5
"AIS.19","150400453",2022-03-03 19:25:08,"FUYUANYU 715",NA,-45.5643683333333,-60.3327966666667,3.7
"AIS.19","150400453",2022-07-18 07:50:00,"FUYUANYU 715",NA,-44.81842,-58.9199133333333,9.5
"AIS.19","150400453",2022-07-21 11:23:19,"FUYUANYU 715",NA,-44.2116616666667,-58.9634,1.7
"AIS.19","150400453",2022-03-19 12:32:49,"FUYUANYU 715",NA,-45.6937233333333,-60.140295,4.6
"AIS.19","150400453",2022-01-29 19:05:09,"FUYUANYU 715",NA,-45.2340683333333,-60.4312483333333,4.4
"AIS.19","150400453",2022-07-20 01:28:14,"FUYUANYU 715",NA,-44.8344,-59.1110583333333,1.6
"AIS.19","150400453",2022-07-13 01:25:13,"FUYUANYU 715",NA,-46.2357766666667,-60.2825566666667,1.9
"AIS.19","150400453",2022-04-22 12:43:46,"FUYUANYU 715",NA,-45.7022266666667,-60.1182,4.7
"AIS.19","150400453",2022-04-05 18:27:18,"FUYUANYU 715",NA,-45.4934966666667,-60.081765,3.4
"AIS.19","150400453",2022-01-04 02:19:55,"FUYUANYU 715",NA,-45.6140433333333,-60.109785,3.4
"AIS.19","150400453",2022-02-13 06:06:29,"FUYUANYU 715",NA,-45.3461766666667,-60.5562783333333,3.4
"AIS.19","150400453",2022-06-02 13:38:36,"FUYUANYU 715",NA,-45.743335,-60.1202683333333,4.4
"AIS.19","150400453",2022-03-26 13:49:18,"FUYUANYU 715",NA,-45.18356,-60.0605633333333,4.6
"AIS.19","150400453",2022-03-19 17:39:33,"FUYUANYU 715",NA,-45.36052,-60.0779766666667,4.7
"AIS.19","150400453",2022-01-10 03:45:18,"FUYUANYU 715",NA,-45.770155,-60.5344733333333,1
"AIS.19","150400453",2022-07-05 03:48:55,"FUYUANYU 715",NA,-46.18743,-60.10095,1.5
"AIS.19","150400453",2022-05-13 21:52:20,"FUYUANYU 715",NA,-45.8596833333333,-60.0238583333333,1.2
"AIS.19","150400453",2022-04-18 03:00:07,"FUYUANYU 715",NA,-44.9793416666667,-60.051495,0.4
"AIS.19","150400453",2022-03-13 01:39:54,"FUYUANYU 715",NA,-45.9193483333333,-60.2096433333333,0.4
"AIS.19","150400453",2022-05-18 11:08:34,"FUYUANYU 715",NA,-45.558785,-60.2321883333333,0.4
"AIS.19","150400453",2022-06-11 19:13:22,"FUYUANYU 715",NA,-45.431125,-60.053595,2.5
"AIS.19","150400453",2022-07-20 17:58:45,"FUYUANYU 715",NA,-44.5494916666667,-59.0431016666667,1.6
"AIS.19","150400453",2022-02-27 12:21:27,"FUYUANYU 715",NA,-45.8133633333333,-60.2695133333333,3.6
"AIS.19","150400453",2022-05-28 15:41:34,"FUYUANYU 715",NA,-46.0776133333333,-60.1914883333333,9.3
"AIS.19","150400453",2022-01-12 13:54:58,"FUYUANYU 715",NA,-45.7618533333333,-60.6438683333333,4.3
"AIS.19","150400453",2022-02-13 15:13:51,"FUYUANYU 715",NA,-45.3534883333333,-60.48598,4.4
"AIS.19","150400453",2022-04-17 17:17:39,"FUYUANYU 715",NA,-45.0487066666667,-60.0049416666667,4.3
"AIS.19","150400453",2022-02-03 08:44:31,"FUYUANYU 715",NA,-45.1737916666667,-60.2995866666667,4.1
"AIS.19","150400453",2022-07-16 06:23:31,"FUYUANYU 715",NA,-46.3692983333333,-60.4723566666667,0.8
"AIS.19","150400453",2022-06-06 06:39:10,"FUYUANYU 715",NA,-45.854215,-60.18531,0.8
"AIS.19","150400453",2022-07-09 07:13:04,"FUYUANYU 715",NA,-46.0916166666667,-60.20327,1.1
"AIS.19","150400453",2022-04-15 14:25:50,"FUYUANYU 715",NA,-45.7112333333333,-60.1403216666667,1.3
